_id,idpalabra,letra,palabra,descripcion
793,793,A,arrebatar,asitiuetsi
794,794,A,arrebatar de las manos,makuilia
795,795,A,arrebato,tlakuitiuetsilistli
796,796,A,arrecife,atsatsasmoli
797,797,A,arreglar,yektilia
798,798,A,arreglo,tlayektilistli
799,799,A,arrepentimiento,nelyolkokolistli
800,800,A,arrepentirse,yolkouia
801,801,A,arriba,ako
802,802,A,arrodillarse,motlankuaketsa
803,803,A,arrogancia,nakastsonteyotl
804,804,A,arrojar,tepeua
805,805,A,arrojarse,momayaui
806,806,A,arrollado,tekochtlali
807,807,A,arrollar,kochtlasa
808,808,A,arroparse,tapachkentia
809,809,A,arroyo,apachakatl
810,810,A,arroz,asentli
811,811,A,arruga,xolochtik
812,812,A,arrugado,pachisijini
813,813,A,arrugar,xolocholoa
814,814,A,arrugarse,kolochaui
815,815,A,arrullar,kochteki
816,816,A,arrullo,kochtekilistli
817,817,A,arte,toltekayotl
818,818,A,arte de escribir,tlakuilokayotl
819,819,A,arteria,eskoli
820,820,A,artesa,kuauapastli
821,821,A,artesanal,amantoli
822,822,A,artesano,amantekatl
823,823,A,articulacion de los dedos,mapilistli
824,824,A,articulo,inik
825,825,A,artificial,tlatoltekauili
826,826,A,artilleria,tekikilistli
827,827,A,artista,tlakuikani
828,828,A,artista,toltekatl
829,829,A,arzobispado,teopiskateokali
830,830,A,arzobispo,teopixkatlajtoani
831,831,A,"asado, freido",tlatsoyoli
832,832,A,asador,nakakaxitl
833,833,A,asalariado,tlaxtlauili
834,834,A,asalariar,tlaxtlauia
835,835,A,asar,tsoyonia
836,836,A,asar en el horno,tlemati
837,837,A,ascarmentar,senmixnauatia
838,838,A,asco ,tlailtialistli
839,839,A,asedo,xokotak
840,840,A,asenso,asauyatl
841,841,A,asentarse,motlalia
842,842,A,aserradero,kuautiloyan
843,843,A,aserrin,cuapotzquil
844,844,A,asesino,temiktiloni
845,845,A,asfixia,itomikistli
846,846,A,asfixiado,iyomikki
847,847,A,asfixiarse,iyomiki
848,848,A,asi,ijkin
849,849,A,asi como,in yu
850,850,A,asi es ,ijkinyeski
851,851,A,asi esta,ijki
852,852,A,asi nada mas,san ijkon
853,853,A,asi se dice,in yu mijtotika
854,854,A,asi son,ijkonimej
855,855,A,"asi, de esa manera",ijcon
856,856,A,asiento,kuauikpali
857,857,A,asimismo,ijconsan 
858,858,A,asistente,tepantilo
859,859,A,asma,ixikali
860,860,A,asociado,nechikoli
861,861,A,asoleado,atonauki
862,862,A,asolear,tonaluia
863,863,A,asomado,nanauaki
864,864,A,asomar,kikixtia
865,865,A,aspa,astektli
866,866,A,áspero,tiliktik
867,867,A,asqueroso,motlailtiani
868,868,A,astestiguar,melaua
869,869,A,astilla,soneui
870,870,A,astro,iluikatlamatli
871,871,A,astrologia,sitlaltlamatilistli
872,872,A,astrologo,sitlalmatini
873,873,A,astronauta,sitlalteposakalteyakanki
874,874,A,astuto,minatini
875,875,A,asuncion,tlekoliskayotl
876,876,A,asustado,mamajtilok
877,877,A,asustar,mojtia
878,878,A,asustarse,momautia
879,879,A,atacar,petlachiuki
880,880,A,atado,aompak
881,881,A,atadura de años,xiumolpili
882,882,A,atajar,tsakuilia
883,883,A,atajo,otsalistli
884,884,A,ataque,petlachiuilistli
885,885,A,atar algo,tlatakatsoua
886,886,A,atascado,potsaki
887,887,A,atascar,potsaki
888,888,A,ataud,mikpetlakali
889,889,A,ataviado,motopalketski
890,890,A,ateismo ,atle teoyotl
891,891,A,atemoztli,atemostli
892,892,A,atenas,atenia
893,893,A,atencion,tlayeuakalistli
894,894,A,atenco,atenko
895,895,A,atender,ina
896,896,A,atendido,inali
897,897,A,atento,inani
898,898,A,ateo,amosankenani
899,899,A,aterrorizar,mamautia
900,900,A,atesorar,teokuitlapia
901,901,A,atestiguado,temelauani
902,902,A,atitalaquia,atlitalakiak
903,903,A,atizar el fuego,pipitsa
904,904,A,atlacahualo,atlakaualo
905,905,A,atlacomulco,atlakomolko
906,906,A,atlante,atlantekatl
907,907,A,atlantida,atlantiko
908,908,A,atleta,painalton
909,909,A,atletismo,senetlalolistli
910,910,A,atlixco puebla,atlixko
911,911,A,atmosfera,ejekalistli
912,912,A,atole,atoli
913,913,A,atole de frutas,xokoatoli
914,914,A,atole de guayaba,xaxokoatoli
915,915,A,atole de maiz,xiloatoli
916,916,A,atole de pinole,pinolatoli
917,917,A,atolero,atolchiuki
918,918,A,atolladero,sokikoayan
919,919,A,átomo,achitotontsin
920,920,A,atorar,cuacahui
921,921,A,atotonilco,atotonilko
922,922,A,atoyac,atoyak
923,923,A,atraer,tlatlakouiloa
924,924,A,atraido,tlatlakouiloni
925,925,A,atrapado,pachouki
926,926,A,atrapar,matlaluia
927,927,A,atrás,ikampa
928,928,A,atrever,ixeui
929,929,A,atreverse,ateixkoa
930,930,A,atrevido,akanixmauki
931,931,A,atrevimiento,ateixkotlachialistli
932,932,A,atributo,tenamaktli
933,933,A,atril,tepostlakoni
934,934,A,audiencia,poualtlajtoli
935,935,A,auditorio,texankali
936,936,A,auge,kokitsalistli
937,937,A,augurio ,titsauitl
938,938,A,aula,nemachtilkali
939,939,A,aullar,coyohuilia
940,940,A,aullido,tekoyolistli
941,941,A,aumentado,tlatlapiluali
942,942,A,aumentar,comatia
943,943,A,aumentar el precio,tsontia
944,944,A,aun no,okachi
945,945,A,"aun, todavia",ok
946,946,A,aunque,maski
947,947,A,aurora,tlauistli
948,948,A,ausente,amoixpani
949,949,A,auto,teposmalakatl
950,950,A,autobus,kalmimiloli
951,951,A,autodidacta,momoachtiani
952,952,A,autopista,ueyojtli
953,953,A,autoridad,tekiuak
954,954,A,autoridades,tekiuake
955,955,A,auyentar,kotoka
956,956,A,avance,nemililistli
957,957,A,avaricia,anekonatlanilistli
958,958,A,avaro,nexikoli
959,959,A,ave,tototl
960,960,A,ave de mal agüero,poxakuatl
961,961,A,ave ponedora de  huevos,tlatlastli
962,962,A,avefria moñuda,asitli
963,963,A,avena,mekatlauli
964,964,A,avenida,altepeojtli
965,965,A,aventura ,tetsauyotl
966,966,A,aventurero,tetsauyo
967,967,A,avergonzado,pinauali
968,968,A,avergonzar,pinaua
969,969,A,avergonzarse,pinaui
970,970,A,aves,totomej
971,971,A,avestruz,tlakatototl
972,972,A,avgaves,memej
973,973,A,aviador,akalpatlatini
974,974,A,avion,tepospatlanki
975,975,A,avion de combate,tepostototl teyaochiuani
976,976,A,avioneta,akalpatlanitontli
977,977,A,avisar,tlakeuia
978,978,A,aviso,tenemachtilistli
979,979,A,avispa dorada,ketsalmiauatl
980,980,A,avispero,jospo
981,981,A,avoceta,akoatototl
982,982,A,axayacatl,axayakatl
983,983,A,axila,siyakatl
984,984,A,ayala,mapachtlan
985,985,A,ayer,yolua
986,986,A,ayuda por interes,makoa
987,987,A,ayudante,tlapaleuiani
988,988,A,ayudar,iknelia
989,989,A,ayunar,tsaua
990,990,A,ayuno,ayatlekikuak
991,991,A,ayuntamiento,koatlakan
992,992,A,azacualpa ,atsakualpan
993,993,A,azadon,huatacaj
994,994,A,azar,patoli
995,995,A,azcapotzalco,askapotsalko
996,996,A,azor,paxakuatl
997,997,A,azote,temekauitekilistli
998,998,A,azotea,tlapantli
999,999,A,azteca mexicano,astekatl
1000,1000,A,aztecas,astekaj
1001,1001,A,aztlan,astlan
1002,1002,A,azucena,makpalxochitl
1003,1003,A,azuela,matepostli
1004,1004,A,azufre,yolimochitl
1005,1005,A,azul añil,yauitl
1006,1006,A,azul cielo,xoxoutik
1007,1007,A,azul marino,poxautik
1008,1008,A,azul rey,matlaltik
1009,1009,A,azul turquesa,xiutik
1010,1010,A,azul ,texotli
1011,1011,A,azulejo,texotototl
1012,1012,A,azu-morado,yauik
1013,1013,B,baba,itena
1014,1014,B,babero,tekualantiloni
1015,1015,B,babosa,tlalkonetl
1016,1016,B,baboso,tekualakkisani
1017,1017,B,bacinica,kuitlakaxitl
1018,1018,B,bagre,axolomichin
1019,1019,B,bahia,anepalko
1020,1020,B,bailar,totia
1021,1021,B,bailar asidos de la mano,naua
1022,1022,B,bailarin,mitotiani
1023,1023,B,baile,mitotili
1024,1024,B,baja california,mexikatl kalifornia
1025,1025,B,baja california sur,mexikatl kalifornia uitstlan
1026,1026,B,bajo,amotlakpak
1027,1027,B,bala,tepostlachtli
1028,1028,B,balacera,miktotopotstli
1029,1029,B,balcon,ojtlachialotl
1030,1030,B,baldío,akaualko
1031,1031,B,ballena,ueymichin
1032,1032,B,ballesta,tepostlauilistli
1033,1033,B,ballet,netotilistli
1034,1034,B,balncura,astapiltik
1035,1035,B,balneario,akaxotlan
1036,1036,B,balon,tapayoli
1037,1037,B,balsamo,uitsiloxitl
1038,1038,B,bambú,akapitsaktli
1039,1039,B,banca,ueyikpali
1040,1040,B,banco,tlakoualokoyan
1041,1041,B,banda,ikniuan
1042,1042,B,bandera,panketsali
1043,1043,B,banderin,pamitl
1044,1044,B,banderola de barco ,akalkuachpamitl
1045,1045,B,bandurria,mekaueuetontli
1046,1046,B,banquete,temamatli
1047,1047,B,banquillo,icpal
1048,1048,B,bañado,altik
1049,1049,B,bañar,altia
1050,1050,B,bañarse,maltia
1051,1051,B,bañarse en temazcal,tema
1052,1052,B,bañera,nealtikaxitl
1053,1053,B,baño ,nealtimaloyan
1054,1054,B,baño ancestral,tematskali
1055,1055,B,baño publico,apolanko
1056,1056,B,baños ,altikaltin
1057,1057,B,baqueta,olmaitl
1058,1058,B,baraja,amapatoli
1059,1059,B,barandal,teposojtli
1060,1060,B,barato,amopatik
1061,1061,B,barba,itentzon
1062,1062,B,barba blanca,tentsonistatik
1063,1063,B,barba negra,tentsontliltik
1064,1064,B,barba roja,tentsonchilkostik
1065,1065,B,barbacoa,nakakoyonchiuani
1066,1066,B,barbado,tentsonyo
1067,1067,B,barbaro,sakachichimekatl
1068,1068,B,barbasco,tlakamojeuetl
1069,1069,B,barbechar,popoxoa
1070,1070,B,barberia,neximaloyan
1071,1071,B,barbero,teximani
1072,1072,B,barbilla,tenchali
1073,1073,B,barca,akaltontli
1074,1074,B,barco,akali
1075,1075,B,barniz,axinitl
1076,1076,B,barnizado,tlaxuani
1077,1077,B,barnizar,ixpetsoa
1078,1078,B,barquillo,akalton
1079,1079,B,barra de meta,teposuitsoktli
1080,1080,B,barra,uitsoktli
1081,1081,B,barranca,atlakomoli
1082,1082,B,barranco,komoli
1083,1083,B,barras para gimnasio,tepostlakoneyekoli
1084,1084,B,barrena,tlamamaliuani
1085,1085,B,barrendero,tlachpanani
1086,1086,B,barrer,tlachpa
1087,1087,B,barrido,tlachpantitok
1088,1088,B,barriga,itestlajtlakoli
1089,1089,B,barrigon,xixiauak
1090,1090,B,barril,kuaukomitl
1091,1091,B,barrio,kalpoli
1092,1092,B,barro,asokitl
1093,1093,B,bascula,tlatamachioualoni
1094,1094,B,basico,moneki
1095,1095,B,bastante,comati
1096,1096,B,bastardo,ipecjpempitzin
1097,1097,B,baston,icua
1098,1098,B,basura,tlasoli
1099,1099,B,basurero,solyokan
1100,1100,B,bat,kuautlakotl
1101,1101,B,bata de baño ,tilmatematstli
1102,1102,B,batalla,nekalilistli
1103,1103,B,batea,huepal
1104,1104,B,batidora,tepospatskaloni
1105,1105,B,batimiento,neloayotl
1106,1106,B,baul,kuaukaxitl
1107,1107,B,bautismo,tekuakiyotl
1108,1108,B,bautisterio,tekuatekiloyan
1109,1109,B,bautizar,kuatekia
1110,1110,B,bautizo,tekuakilistli
1111,1111,B,bebe,konenetl
1112,1112,B,bebedor,atlini
1113,1113,B,beber,conetzin
1114,1114,B,beber agua,atli
1115,1115,B,bebida,onili
1116,1116,B,bebida alcoholica,komili
1117,1117,B,bebida embriagante ,tlaili
1118,1118,B,bejuco,cuameca
1119,1119,B,belada,ixtlatsinilistli 
1120,1120,B,belice,ueykopan
1121,1121,B,beliceño,ueykopanekatl
1122,1122,B,belleza,kualneskayotl
1123,1123,B,bello,kualtsin
1124,1124,B,bellota,auatomatl
1125,1125,B,belmopan,ueymolpan
1126,1126,B,bendicion,tlateochiualistli
1127,1127,B,beneficiar,nemaluali
1128,1128,B,beneficio,teiknenilistli
1129,1129,B,benignidad,tlatlakayotl
1130,1130,B,berenjena,kamojtomatl
1131,1131,B,bermellon,tlatlauti
1132,1132,B,bermuda,kaltsamaxtli
1133,1133,B,berrendo,tetsmasatl
1134,1134,B,berro,ateskilitl
1135,1135,B,besar,tempitsoa
1136,1136,B,bestial,atlakamani:
1137,1137,B,betun,tlasaloloni
1138,1138,B,biblia,teoamoxtli
1139,1139,B,bibliografia,tlilmachiamoxtli
1140,1140,B,bibliotecario,amoxiutlatiani
1141,1141,B,biceps,akolnakayotl
1142,1142,B,bici,uisi
1143,1143,B,bicicleta,omemalakatl
1144,1144,B,bicilor,huixti
1145,1145,B,bienaventuranza,tlalnokpilualistli
1146,1146,B,bienechor,teiktliani
1147,1147,B,bienvenida,comemahuia
1148,1148,B,bienvenido,ximopanolti
1149,1149,B,bienvenidos,ximopanolti timochtin
1150,1150,B,bifurcacion,cuamaxal
1151,1151,B,bifurcado,maxaltik
1152,1152,B,bifurcar,maxa
1153,1153,B,bigotes,kamasontli
1154,1154,B,bigoton,kamatsonyo
1155,1155,B,bilingüe,ometlajto
1156,1156,B,bilis,ichichica
1157,1157,B,billete,amatomin
1158,1158,B,bilogo,neminilistlamatini
1159,1159,B,binocular,uejka machioli
1160,1160,B,biologia,neminilistlamatilistli
1161,1161,B,birllar,petlani
1162,1162,B,bisabuela,achsijtli
1163,1163,B,bisabuelo,achtontli
1164,1164,B,bisexual,kuilontli
1165,1165,B,bisexualidad,kuilonyotl
1166,1166,B,bisiesto,nemontemi
1167,1167,B,bisnieta,siuaikutontli
1168,1168,B,bisnieto,ikutontli
1169,1169,B,bisonte,tlakaxolotl
1170,1170,B,bizco,ixchicoti
1171,1171,B,bizcoso,ayotik
1172,1172,B,biznaga,uitsnauatl
1173,1173,B,blanco,istak
1174,1174,B,blando,papatstik
1175,1175,B,blando,patsik
1176,1176,B,blanqueado,tlaistali
1177,1177,B,blanquear,istalia
1178,1178,B,blasfemar,uexkatlajtoa
1179,1179,B,blasfemia,uexkatlajtoli
1180,1180,B,blasfemo,uexkatlajto
1181,1181,B,bledo,kuaukilitl
1182,1182,B,bloque,sentlakotontli
1183,1183,B,blusa,uipiltontli
1184,1184,B,boa,mekakoatl
1185,1185,B,bobo,aompaneuak
1186,1186,B,boca,kamatl
1187,1187,B,boca abajo,ixtlapachitok
1188,1188,B,bocado,senkamatl
1189,1189,B,bocas,kamaktin
1190,1190,B,bocina,tlajtoaki
1191,1191,B,bocon,kamaxoui
1192,1192,B,bodega,tlaliloyan
1193,1193,B,bodega de maiz,kuetskomitl
1194,1194,B,bodoque,telolotli
1195,1195,B,boferia,aompaneualistli
1196,1196,B,bofetada,ixtlatsinilistli
1197,1197,B,bofetear,ixtlatsinia
1198,1198,B,bofo,sonetik
1199,1199,B,bola de billar ,tlachpatoli
1200,1200,B,bola de estambre,tlatetektli
1201,1201,B,bolo,nekuaumotlali
1202,1202,B,bolos,nekuaumotlalistli
1203,1203,B,bolsa,xikipili
1204,1204,B,bolsal,ayakimatli
1205,1205,B,boludo,tepokatl
1206,1206,B,bomba,auachuastli
1207,1207,B,bomba de agua,anokiloni
1208,1208,B,bomba de agua,atlekikaualoni
1209,1209,B,bombero,tlakueuiani
1210,1210,B,bondad,kualotli
1211,1211,B,boquilla,akamapichtli
1212,1212,B,bordon,topili
1213,1213,B,borrachera,tlauanilistli
1214,1214,B,borracho,tlauanki
1215,1215,B,borrador,tetlaixpoluiani
1216,1216,B,borrego,ichkatl 
1217,1217,B,borrico,axnokonetl
1218,1218,B,bosque,kuauixtlauatlan
1219,1219,B,bosque de pinos,okoyotl
1220,1220,B,bosque montañoso,akakalokuautlan
1221,1221,B,bostezo,kochkamachalolistli
1222,1222,B,bote de,solkaxitl
1223,1223,B,bote de basura,teposkaxitl
1224,1224,B,botella ,teuiloapastli
1225,1225,B,botes,teposkaxtin
1226,1226,B,botiquin,pakaxitl
1227,1227,B,boton,miuki
1228,1228,B,boton apagador,yolokimili
1229,1229,B,boton de ropa,totomoli
1230,1230,B,boulevard,kuauojtli
1231,1231,B,boutique ,tilmakali
1232,1232,B,boveda celeste ,iluikalpan
1233,1233,B,boveda palatina,kamatapali
1234,1234,B,bóveda ,tetsokitekali
1235,1235,B,boxeo,neyaolilistli
1236,1236,B,boya,amachiotl
1237,1237,B,bracero,tlekuitl
1238,1238,B,bramar,pipitska
1239,1239,B,brasa,tlexochtli
1240,1240,B,brasier,tlaxochtli
1241,1241,B,braulio,yaoxotlaltl
1242,1242,B,bravo,atetechasini
1243,1243,B,bravos,oselomej
1244,1244,B,brazalete,makistli
1245,1245,B,brazalete de oro,teokuitlamatemekatl
1246,1246,B,brazo,akolmaitl
1247,1247,B,brazo de palanca,tlakuamiualoni
1248,1248,B,brebaje,sasaltik
1249,1249,B,breve,achik
1250,1250,B,brillante,petstik
1251,1251,B,brillantez,momochkayotl
1252,1252,B,brillar,momochka
1253,1253,B,brillo,momochkatl
1254,1254,B,brimido,pipitskitl
1255,1255,B,brincar,huitoni
1256,1256,B,brinco,tsikuinilistli
1257,1257,B,brisa,amixtli
1258,1258,B,briza,auitatli
1259,1259,B,broche,tlapiltik
1260,1260,B,brocoli,kuauton
1261,1261,B,broma,kamanali
1262,1262,B,bromear,kamanatlajtoa
1263,1263,B,bronceado,tonalmikki
1264,1264,B,brotado,xochtli
1265,1265,B,brotar,kueponi
1266,1266,B,brote de tierra,toktli
1267,1267,B,bruja,siuanauali
1268,1268,B,brujo,nauali
1269,1269,B,bruñido,petsoli
1270,1270,B,bruñir,kalania
1271,1271,B,bruto,atlakamachtili
1272,1272,B,bubas,nanauatl
1273,1273,B,buceo,atlankalakistli
1274,1274,B,buche,itoxi
1275,1275,B,buenas noches,kuali youali
1276,1276,B,bueno,kuali ik
1277,1277,B,buenos,yeyektin
1278,1278,B,buenos dias,kuali tonali
1279,1279,B,buey,kuakuaueyotl
1280,1280,B,bufanda,ichkamekatl
1281,1281,B,bufon,nenexolotl
1282,1282,B,buho,tekolotl
1283,1283,B,buhos,tetekolo
1284,1284,B,buitre,koskakuautli
1285,1285,B,burbuja,axitontli
1286,1286,B,burbujear,aapopoti
1287,1287,B,burdel,auiankali
1288,1288,B,burla,kakayauatl
1289,1289,B,burlado,kakayauak
1290,1290,B,burlar,kakayaua
1291,1291,B,burlon,tekamauitl
1292,1292,B,burlona,uetskak
1293,1293,B,burra,axnosiuatl
1294,1294,B,burro,axnotl
1295,1295,B,buscado,tlatemoali
1296,1296,B,buscador,tlatemoani
1297,1297,B,buscar,temoa
1298,1298,B,busqueda,tlatemolistli
1299,1299,B,buzo,atlankalaki
1300,1300,C,cabal,ueliski
1301,1301,C,caballera de papel,amatsontli
1302,1302,C,caballero ,tlakatsintli
1303,1303,C,caballito de mar,akauayotontli
1304,1304,C,caballo,kauayotl
1305,1305,C,caballo de arzon,neyekopepechtli
1306,1306,C,caballos,kauayomej
1307,1307,C,cabaña,xakali
1308,1308,C,cabecear,cocochi
1309,1309,C,cabellera,tsonkali
1310,1310,C,cabello crespo,akopaitstiutsontli
1311,1311,C,cabello de maiz,xolotsontli
1312,1312,C,cabellos,tsontsontin
1313,1313,C,cabelludo,cuarranchoj
1314,1314,C,"caber, meterse",yeui
1315,1315,C,cabestro,kauayomekatl
1316,1316,C,cabeza,itzontecon
1317,1317,C,cabezon,kuatexpetlak
1318,1318,C,cable ,olmekatl
1319,1319,C,cabo,kouyotl
1320,1320,C,cabo verde,kapoverdia
1321,1321,C,cabra,kuakuautesontli
1322,1322,C,cabron,kuakuautensonpoli
1323,1323,C,cacahuamilpa guerrero,kakauamilpan
1324,1324,C,cacahuate,tâlcacahua
1325,1325,C,cacame rey de texcoco,kakama
1326,1326,C,cacao,cacahua
1327,1327,C,cacaraquear,tetsatsi
1328,1328,C,cacerear,cocodapa
1329,1329,C,caceria,amilistli
1330,1330,C,cacerola,teposxoktli
1331,1331,C,cachete,kamatetl
1332,1332,C,cacique,kachikatl
1333,1333,C,cada,sesen
1334,1334,C,cada paso,atsan
1335,1335,C,cada tercer dia,uiptlatika
1336,1336,C,cada uno  por su parte,sesentetl
1337,1337,C,cadaver,miktetl
1338,1338,C,cadena de oro,teokuitlamekatl
1339,1339,C,cadiz,teokuitlatekomatl
1340,1340,C,caducada ,atoknikmatili
1341,1341,C,caducar,ayoknikmati
1342,1342,C,caduco,ayoknikmatini
1343,1343,C,caer,chapani
1344,1344,C,café,capej
1345,1345,C,café obscuro,poktik
1346,1346,C,cafeteria,kafekali
1347,1347,C,cafeto,kafekuauitl
1348,1348,C,cagado,kuitlayo
1349,1349,C,caida,uetskilistli
1350,1350,C,caida de pelo,tsonkatepeuitl
1351,1351,C,caido,uetski
1352,1352,C,caiman ,akatepontli
1353,1353,C,caja,petlakali
1354,1354,C,caja de carton,amatsonkali
1355,1355,C,caja de cerillos,tleamakali
1356,1356,C,caja de pino,okopetlakali
1357,1357,C,cajon,kalotl
1358,1358,C,cal,nexaktli
1359,1359,C,calabacion,ayokonetl
1360,1360,C,calabaza amarilla,tamalayotli
1361,1361,C,calabaza negra,tekomayotli
1362,1362,C,calabaza silvestre,tlalayotli
1363,1363,C,calambre,uapauistli
1364,1364,C,calavera,tsontekotl
1365,1365,C,calcañar,ketsoli
1366,1366,C,calcetin,kaltsachiuki
1367,1367,C,calculadora,tlapoaloni
1368,1368,C,calcuta,kalkutan
1369,1369,C,caldera,teposapastli
1370,1370,C,caldo,ayotl
1371,1371,C,caldo de aves,totolayotl
1372,1372,C,caldo de pescado,michayotl
1373,1373,C,caldo de pollo,kuanakuayotl
1374,1374,C,caldo de res,nakayotl
1375,1375,C,calefaccion,totoniloni
1376,1376,C,calendario azteca,tonalpouali
1377,1377,C,calendario gregoriano ,tonalpoualkixtiani
1378,1378,C,calentador,pepechtotoniloni
1379,1379,C,calentar,totonia
1380,1380,C,calentura,cahuan
1381,1381,C,cali,kali 
1382,1382,C,calido,totonki
1383,1383,C,caliente,totonik
1384,1384,C,calixtlahuaca,kalixtlauakan
1385,1385,C,calizo,nexali
1386,1386,C,callado,kaktok
1387,1387,C,callar,amonimanauati
1388,1388,C,calle,ojkali
1389,1389,C,callejon,kaltsalantli
1390,1390,C,callina,iyicxi
1391,1391,C,callo de pie,kaksoli
1392,1392,C,calma,asomali
1393,1393,C,calma de mar,kantimanilistli
1394,1394,C,calmado,kaktiuetsik
1395,1395,C,calnali hidalgo,kalnali
1396,1396,C,calor,tlatotonilotl
1397,1397,C,calumniar,xiktlasa
1398,1398,C,caluroso,tlatotoniyo
1399,1399,C,calvario,elpanchichiko
1400,1400,C,calvo,kuaxipetstik
1401,1401,C,calzada,kuepojtli
1402,1402,C,calzador,kaksopini
1403,1403,C,calzar,kaktia
1404,1404,C,calzon,maxtli
1405,1405,C,cama,tlapechtli
1406,1406,C,camaleon,tsompetakatl
1407,1407,C,camara de video,videotlatolkuepaloni
1408,1408,C,camara fotografica,tlatolkuepaloni
1409,1409,C,camaron,chacalin
1410,1410,C,camaroncillo de rio,akosili
1411,1411,C,"camarote, cabina",akalkochiuayan
1412,1412,C,camaxtli dios del reino de tlaxcala,kamaxtli
1413,1413,C,cambiado,ayok
1414,1414,C,cambiar,kuepa
1415,1415,C,cambiar de ropa,pati
1416,1416,C,cambiar de voz en los varones,toskachachaliui
1417,1417,C,cambio,kopili
1418,1418,C,cambio de boz en los varones,toskachachaliuyotl
1419,1419,C,cambio ideologico,saliuitl
1420,1420,C,camello,kameyotl
1421,1421,C,camepeon,tlamauichiuani
1422,1422,C,camilla,cuatapech
1423,1423,C,caminante,nenemini
1424,1424,C,caminar ,icxinejnemi
1425,1425,C,caminata,nenemilistli
1426,1426,C,camino,iyojhui
1427,1427,C,camino cerrado,ojtlatsakutli
1428,1428,C,camion de carga,tepostlameni
1429,1429,C,camioneta,kamioni
1430,1430,C,camioneta,temalakaxitl
1431,1431,C,camisa,cuachti
1432,1432,C,camiseta,kechxikoli
1433,1433,C,camote,camoj
1434,1434,C,camote,tlalkamojtli
1435,1435,C,campana,tlatsilinilistli
1436,1436,C,campanario,tepostlapilkoyan
1437,1437,C,campanero,tlatsiliniani
1438,1438,C,campechano,xikalankatl
1439,1439,C,campeche,xikalanko
1440,1440,C,campero,ixtlauatlakatl
1441,1441,C,campesino,milkitki
1442,1442,C,campo,ixtlauatl
1443,1443,C,campo cultivado,ixtlauamili
1444,1444,C,campo deportivo,tlaxauilkan
1445,1445,C,camprender,asikamati
1446,1446,C,cana,cuayocsil
1447,1447,C,canada,kanautlan
1448,1448,C,canadiense,kanauatl
1449,1449,C,canalero,apanekatl
1450,1450,C,canalon,atlioui
1451,1451,C,canario,kanariotl
1452,1452,C,canas,tsonistali
1453,1453,C,canasta,chiquihui
