_id,idpalabra,letra,palabra,descripcion
819,819,B,bilingual,ometlajto
820,820,B,billiard ball,tlachpatoli
821,821,B,bind,amatsoma
822,822,B,binge,tlauanilistli
823,823,B,binocular,uejka machioli
824,824,B,biologist,neminilistlamatini
825,825,B,biology,neminilistlamatilistli
826,826,B,bird,tototl
827,827,B,bird crest,kuanakatl
828,828,B,birds broth,totolayotl
829,829,B,bird's nest,ixeque
830,830,B,birllar,petlani
831,831,B,birth,cuacuichij
832,832,B,bisexual,kuilontli
833,833,B,bisexuality,kuilonyotl
834,834,B,bishop,yaokuachpanitki
835,835,B,bishopric,tetlakamatini
836,836,B,bishop's weed,uitsnauatl
837,837,B,bison,tlakaxolotl
838,838,B,bitch,siuaitskuintli
839,839,B,bite,senkamatl
840,840,B,bits,ipipixinca
841,841,B,bittersweet fruit,xokotl
842,842,B,bitumen,tlasaloloni
843,843,B,bizcoso,ayotik
844,844,B,black,tekipanoa
845,845,B,black bear,askakoyotl
846,846,B,black beard,tentsontliltik
847,847,B,black bee,calnec  
848,848,B,black pepper,tlilchili
849,849,B,black pumpkin,tekomayotli
850,850,B,black zapotero,tliltsapokuauitl
851,851,B,blackberry,amakapolin
852,852,B,blackberry tree,amaxokuakuauitl
853,853,B,blackness,kapotsaui
854,854,B,blacksmith,tepospitsauayan
855,855,B,bladder,axixtekomatl
856,856,B,blade,astektli
857,857,B,blame,kimitlaxilia
858,858,B,blanket,papalomichin
859,859,B,blaspheme,uexkatlajtoa
860,860,B,blasphemous,uexkatlajto
861,861,B,blasphemy,uexkatlajtoli
862,862,B,blaze,tlanextilistli
863,863,B,bleach,istalia
864,864,B,bleached,tlaistali
865,865,B,bleed,esquisa
866,866,B,bleeding,motepolsotl
867,867,B,blender,patskaxitl
868,868,B,blessing,tlateochiualistli
869,869,B,blight,tlaixpololistli
870,870,B,blind,ixpopoyok
871,871,B,blink,ixmichpa
872,872,B,block,sentlakotontli
873,873,B,blockhead,auasonektli
874,874,B,blood,ies
875,875,B,blood donation,estetliokolili
876,876,B,blood pressure,tetekuikatl
877,877,B,bloody,tlaesotili
878,878,B,blouse,uipiltontli
879,879,B,blow,xoxolistli
880,880,B,blow with a stone,sentlamotetl
881,881,B,blower,ejekatsakauiloni
882,882,B,blown,tlalpitstli
883,883,B,blows with,tsitoma
884,884,B,blowup,xittontlali
885,885,B,blue,texotli
886,886,B,blue - purple,yauik
887,887,B,blue agave,texometl
888,888,B,blue cactus,nopali
889,889,B,blue corn,senyauitl
890,890,B,blue indigo,yauitl
891,891,B,blue sky,xoxoutik
892,892,B,blueberry,texokapolkuauitl
893,893,B,blush,chijchilihui
894,894,B,boa,mekakoatl
895,895,B,boar,kuapitsotl
896,896,B,board,nechikali
897,897,B,"board, plank",uapali
898,898,B,boat,akali
899,899,B,boat captain,akaltepachoani
900,900,B,boat fleet,akali semantiuitstli
901,901,B,boat sentinel,akalpixki
902,902,B,boat traffic,akaluia
903,903,B,boats,teposkaxtin
904,904,B,bocon,kamaxoui
905,905,B,bodoque,telolotli
906,906,B,body,nakayotl
907,907,B,body ache,nechkokoya
908,908,B,body aches,nechkokoyalistli
909,909,B,body fat,kuitlanatstik
910,910,B,bodyguard,achichintli
911,911,B,boferia,aompaneualistli
912,912,B,bofo,sonetik
913,913,B,boil,camana
914,914,B,boiled,ixkali
915,915,B,boiler,teposapastli
916,916,B,boiling,potsonilistli
917,917,B,boludo,tepokatl
918,918,B,bolus,nekuaumotlali
919,919,B,bond,tlauelyolotilistli
920,920,B,bone,iyomiyo
921,921,B,bone friar,yoyotl
922,922,B,bone man,iyajcolomiyo
923,923,B,bonesetter,omiketsani
924,924,B,booby,aompaneuak
925,925,B,book seller,amoxnamakak
926,926,B,booklet,patstli
927,927,B,bookmark,tetlakochiuani
928,928,B,bookseller,amoxkali
929,929,B,bookstore,amoxatli
930,930,B,boom,kokitsalistli
931,931,B,border,kalixkuatl
932,932,B,bordon,topili
933,933,B,boring,atlauinani
934,934,B,born,tlauikali
935,935,B,borrow,tlaneuia
936,936,B,bossy,achichikatlauini
937,937,B,botanical garden,xochitlayokan
938,938,B,both,iyomexti
939,939,B,both sides,nekok
940,940,B,botiquin,pakaxitl
941,941,B,bottle,teuiloapastli
942,942,B,boudoir,kuauteskakali
943,943,B,boulder,tepexitl
944,944,B,boulevard,kuauojtli
945,945,B,bounce,tempixoa
946,946,B,bounced,tlatempixoli
947,947,B,bound,amatsomalili
948,948,B,bouquet,kuauxiuitl
949,949,B,boutique,tilmakali
950,950,B,bow,pachoa
951,951,B,bow down,kueloa
952,952,B,bowel pain,kuitlaxpantlasalistli
953,953,B,bowl,kuatlapoalkali
954,954,B,bowling,nekuaumotlalistli
955,955,B,box,petlakali
956,956,B,boxing,neyaolilistli
957,957,B,boy,akaltikapanoni
958,958,B,"boy , small",tontli
959,959,B,boz change in men,toskachachaliuyotl
960,960,B,bra,tlaxochtli
961,961,B,bracelet,makistli
962,962,B,brain,kuayolotl
963,963,B,bramble,uetstlapali
964,964,B,branch,makuayotl
965,965,B,brand,tlamachiotilistli
966,966,B,brandy,atletl
967,967,B,brat,yakakuitlapoli
968,968,B,braulio,yaoxotlaltl
969,969,B,brave,atetechasini
970,970,B,bravos,oselomej
971,971,B,brawl,kokoli
972,972,B,bray,axnotsatsi
973,973,B,brazier,tlekaxitl
974,974,B,bread,pantsin
975,975,B,breadbasket,tlakualchikiuitl
976,976,B,break,tlatlaxamanilistli
977,977,B,break away,tlamoleui
978,978,B,break the backbone,kuitlaposteki
979,979,B,breaker,akueyotl
980,980,B,breakfast,tenisa
981,981,B,breaking a bone,omiposteki
982,982,B,breaking a finger,mapilposteki
983,983,B,breaking teeth,tlankotona
984,984,B,breakwater,xaxamakani
985,985,B,breast,yelsisiyotkatl
986,986,B,breath,akouetsilistli
987,987,B,breathe,ijiyotia
988,988,B,breathing,neijiyotilistli
989,989,B,breeze,amixtli
990,990,B,brick,xamixtli
991,991,B,brick house,xamixkali
992,992,B,brick wall,tepantli
993,993,B,bricked,xamixkoyan
994,994,B,bride,naupoalonkaxtoli
995,995,B,bridge,ojatl
996,996,B,brief,achik
997,997,B,bright,petstik
998,998,B,bright and early,tlakuautotonki
999,999,B,bright star,ueysitlali
1000,1000,B,brightness,momochkatl
1001,1001,B,brilliance,momochkayotl
1002,1002,B,brimido,pipitskitl
1003,1003,B,brine,istayotl
1004,1004,B,bring,anilitia
1005,1005,B,brittle,posteki
1006,1006,B,briza,auitatli
1007,1007,B,broccoli,kuauton
1008,1008,B,broken foot,xoposteki
1009,1009,B,broken hand,maposteki
1010,1010,B,broken leg,metsposteki
1011,1011,B,broken loose,tsayanili
1012,1012,B,broken neck,kuechposteki
1013,1013,B,"broken, broken",postektli
1014,1014,B,brooch,tlapiltik
1015,1015,B,broom,popotl
1016,1016,B,broth,ayotl
1017,1017,B,brothel,auiankali
1018,1018,B,brother,tekuteokani
1019,1019,B,brother in law,ihues
1020,1020,B,brother man,texpoli
1021,1021,B,brotherhood,tekuteokayotl
1022,1022,B,brown,ixkati
1023,1023,B,brown ocelot,kakomistli
1024,1024,B,"browning , frying",totpoa
1025,1025,B,bruise,esmiqui
1026,1026,B,bruised,patstik
1027,1027,B,brush,ixpetlaua
1028,1028,B,brushing,tlaixpetlauali
1029,1029,B,bubas,nanauatl
1030,1030,B,bubble,axitontli
1031,1031,B,buckle,tlapia
1032,1032,B,bufon,nenexolotl
1033,1033,B,bug,chinchin
1034,1034,B,build,kalchiua
1035,1035,B,"build , replenish",potsoa
1036,1036,B,building,tlasolili
1037,1037,B,bull,okichkuakuaue
1038,1038,B,bullet,tepostlachtli
1039,1039,B,bullet hole,tosanpotsali
1040,1040,B,bulrush,tolpatlaktli
1041,1041,B,"bum, street",sanemini
1042,1042,B,bumblebee,xikotli
1043,1043,B,bumped,tenamikki
1044,1044,B,bunch of ears,sentlalili
1045,1045,B,bundle,kimili
1046,1046,B,buoy,amachiotl
1047,1047,B,burn,chichinahui
1048,1048,B,burned,tlatlatl
1049,1049,B,burned hot,kauani
1050,1050,B,burning coal,tlexoktlalili
1051,1051,B,burnish,petsoli
1052,1052,B,burrow,nanchantli
1053,1053,B,burrowing animal,potsali
1054,1054,B,bursal,ayakimatli
1055,1055,B,burst,tlekueponi
1056,1056,B,"burst, decrease",kaxiui
1057,1057,B,bury,toka
1058,1058,B,bus terminal,kalmimilolkoyan
1059,1059,B,bush,tsatsastli
1060,1060,B,bushy,tlatetepacholi
1061,1061,B,busted,tlekueponili
1062,1062,B,busy,netekipachilistli
1063,1063,B,but,e
1064,1064,B,but innumerable,amosan
1065,1065,B,but nevertheless,yesej
1066,1066,B,but stone,techichi
1067,1067,B,butcher,nakanamakoyan
1068,1068,B,butler,kalpixki
1069,1069,B,butter,kuakuaueseseyotl
1070,1070,B,butterfly,papalotl
1071,1071,B,butterfly cocoon,tesili
1072,1072,B,button,totomiliui
1073,1073,B,buy,koua
1074,1074,B,buy corn,elokoua
1075,1075,B,buy fish,michkoua
1076,1076,B,buy meat,nakakoua
1077,1077,B,buzz,sosolokalistli
1078,1078,B,buzzard,tsopilotl
1079,1079,B,by,ipampa
1080,1080,B,by alli,ompik
1081,1081,B,by loosening,moleua
1082,1082,C,caballera paper,amatsontli
1083,1083,C,cabbage,kiltektli
1084,1084,C,cabezon,kuatexpetlak
1085,1085,C,cabin,xakali
1086,1086,C,"cabin , cabin",akalkochiuayan
1087,1087,C,cable,olmekatl
1088,1088,C,cacame king of texcoco,kakama
1089,1089,C,cacao tree,kakauakauitl
1090,1090,C,cacerear,cocodapa
1091,1091,C,cacique,kachikatl
1092,1092,C,cactus stalk,tenochtli
1093,1093,C,cadaver,miktetl
1094,1094,C,cadiz,teokuitlatekomatl
1095,1095,C,cafeteria,kafekali
1096,1096,C,cage,cacax  
1097,1097,C,cake,tlaoyotlaxkali
1098,1098,C,calabacion,ayokonetl
1099,1099,C,calcimine,tlakilili
1100,1100,C,calculator,tlapoaloni
1101,1101,C,calcutta,kalkutan
1102,1102,C,calf,iyicxitalax
1103,1103,C,calf meat,kotsnakatl
1104,1104,C,cali,kali 
1105,1105,C,california,mexikatl kalifornia
1106,1106,C,california condor,koskatsopilotl
1107,1107,C,calixtlahuaca,kalixtlauakan
1108,1108,C,call,tetokayotilistli
1109,1109,C,called,tetokayotili
1110,1110,C,callina,iyicxi
1111,1111,C,calm,asomali
1112,1112,C,calm sea,kantimanilistli
1113,1113,C,calnali hidalgo,kalnali
1114,1114,C,calvary,elpanchichiko
1115,1115,C,calve,mixiui
1116,1116,C,camaron,chacalin
1117,1117,C,camaroncillo river,akosili
1118,1118,C,camaxtli god kingdom of tlaxcala,kamaxtli
1119,1119,C,came out of standby,techialoyan
1120,1120,C,camel,kameyotl
1121,1121,C,camepeon,tlamauichiuani
1122,1122,C,camomile,xochipatli
1123,1123,C,camper,ixtlauatlakatl
1124,1124,C,camphor,anakuauitl
1125,1125,C,camprender,asikamati
1126,1126,C,cana,cuayocsil
1127,1127,C,canada,kanautlan
1128,1128,C,canadian,kanauatl
1129,1129,C,canadian alamo,koskuauitl
1130,1130,C,canalero,apanekatl
1131,1131,C,canary,kanariotl
1132,1132,C,canary island,tlaluake kanariaj
1133,1133,C,canataje,atlanetlaminalistli
1134,1134,C,canatlan,kanatlan
1135,1135,C,cancellous,poxauak
1136,1136,C,cancerous mole,tlasiuistli
1137,1137,C,candle,tlauilokotl
1138,1138,C,candlestick,xikokuitlaochiuki
1139,1139,C,candy,xochitlakualistli
1140,1140,C,cane,akamej
1141,1141,C,cane basket,akachikiuitl
1142,1142,C,cane corn,ouatl
1143,1143,C,cane lobster,akapachapulin
1144,1144,C,cangurejo,atekuisitli
1145,1145,C,canoe,akalpechtli
1146,1146,C,canoeist,akalej
1147,1147,C,cantabria,kantabria
1148,1148,C,cantaro,apiastli
1149,1149,C,cantaro feather,astakomitl
1150,1150,C,cantharides,tlalxikipili
1151,1151,C,canvas,kuetilmatli
1152,1152,C,cap,ekauali
1153,1153,C,caparazon,ayokalotl
1154,1154,C,cape,kouyotl
1155,1155,C,cape town,kapotitlan
1156,1156,C,cape verde,kapoverdia
1157,1157,C,capital city,altepetepantlajtokan
1158,1158,C,capital war,yaokiskayakanki
1159,1159,C,capitan,achkautli
1160,1160,C,capped,motsakua
1161,1161,C,captivate,maltia
1162,1162,C,captivity,malotl
1163,1163,C,capulin dry,kapoluak
1164,1164,C,capulion,kapoli
1165,1165,C,car,teposkalnejnenki
1166,1166,C,caracas,karakaj
1167,1167,C,carafe,okapiloli
1168,1168,C,carbon,tekoli
1169,1169,C,card,pakilistli
1170,1170,C,card game,amapatolistli
1171,1171,C,card player,amapatoani
1172,1172,C,carded,pochinki
1173,1173,C,cardiac arrest,yolotenkualistli
1174,1174,C,cardiac pain,yolokuakualotl
1175,1175,C,cardinal,kuapixtototl
1176,1176,C,cardon,kuitlauitstli
1177,1177,C,care,altepemej
1178,1178,C,careful,netlakuitlauini
1179,1179,C,caregiver maidens,ichpochtiachkautli
1180,1180,C,carer,telpochtlatok
1181,1181,C,carnal,nakakualo
1182,1182,C,carousel,kauayomalakatl
1183,1183,C,carpenter,kuauxinki
1184,1184,C,carpet,palpetlatl
1185,1185,C,carrot,kaxtilkamojtli
1186,1186,C,cart,kuautemalakatl
1187,1187,C,cartilage,kasaliuyantli
1188,1188,C,carton,amatsonkali
1189,1189,C,cartridge,temitl
1190,1190,C,casacada,atemostli
1191,1191,C,case,koyomikalkali
1192,1192,C,caserio,kalan
1193,1193,C,cash,kasaneli
1194,1194,C,casino,tlamatilkali
1195,1195,C,casserole,apastetl
1196,1196,C,cassette,kaxeti
1197,1197,C,cast,teka
1198,1198,C,cast the net,matlaluia
1199,1199,C,castanets,makakapaktli
1200,1200,C,castástrofe,tetsauistli
1201,1201,C,castile,kaxtilan
1202,1202,C,castilian,kaxtitl
1203,1203,C,castilianism,kaxtilistli
1204,1204,C,castilo rocket,kaxiuikuauitl
1205,1205,C,castle,kaxtilkali
1206,1206,C,castrate,atekixtia
1207,1207,C,cat,miston
1208,1208,C,catabro,kantabriatl
1209,1209,C,catalico,tlaltikpakixtiani
1210,1210,C,catarina,mikasayolin
1211,1211,C,catch,matlaluia
1212,1212,C,catedratico,tlamatilistemachtiani
1213,1213,C,caterpillar,tomaokuili
1214,1214,C,catfish,axolomichin
1215,1215,C,cathedral,tlamatilisteokali
1216,1216,C,catholicism,tlaltikpakixtianayotl
1217,1217,C,cattle,kuakuauaki
1218,1218,C,caul,telmatl
1219,1219,C,cauliflower,xochikilitl
1220,1220,C,cause,saka
1221,1221,C,caustic,xokoyatl
1222,1222,C,caution,nematilistli
1223,1223,C,cave,ixapoyo
1224,1224,C,cayman,akatepontli
1225,1225,C,cedar,aueueokotl
1226,1226,C,ceiba,pochotli
1227,1227,C,ceiling covering,kalkuatli
1228,1228,C,celebrate,nikitoa
1229,1229,C,celebration,mixa
1230,1230,C,celestial vault,iluikalpan
1231,1231,C,cellar,tlaliloyan
1232,1232,C,cellulitis,tsinkestamali
1233,1233,C,celtic,seltatl
1234,1234,C,cement,tenextli
1235,1235,C,cemetery,tetokoyan
1236,1236,C,census,tlaxtlauilistli
1237,1237,C,"census , enumerated",tlaxtlauilini
1238,1238,C,center of the earth,atlalkalnepantlan
1239,1239,C,center of the universe,semanauak yolotli
1240,1240,C,"center, middle",nepantla
1241,1241,C,centipede,petlasolkoatl
1242,1242,C,centipedes,chaychayi
1243,1243,C,centla,sentlan
1244,1244,C,central african republic,afrika nepantlan
1245,1245,C,cenzntle,sentsontli
1246,1246,C,ceramic,xiutepalkatl
1247,1247,C,cerebral palsy,ualatsintli
1248,1248,C,ceremony,ijtotl
1249,1249,C,certain,neltik
1250,1250,C,certainly,kasaneli
1251,1251,C,ceteotl diso maize,senteotl
1252,1252,C,chair,ikpali
1253,1253,C,chalatenango,xalatenanko
1254,1254,C,chalca,xalkatl
1255,1255,C,chalco,xalko
1256,1256,C,chalk,tisatl
1257,1257,C,challenge,naukauia
1258,1258,C,chalma,xalmak
1259,1259,C,chameleon,tsompetakatl
1260,1260,C,champagne,popotsoktli
1261,1261,C,championing,pantlania
1262,1262,C,champurrado,xokolatoli
1263,1263,C,change,kuepa
1264,1264,C,change clothes,pati
1265,1265,C,changed,ayok
1266,1266,C,channel,akaloa
1267,1267,C,chapel,teokalkuitlapili
1268,1268,C,chapter,amoxexelistli
1269,1269,C,chapulin,chapolin
1270,1270,C,charal,michsakuani
1271,1271,C,charge,xitoka
1272,1272,C,charger,sakani
1273,1273,C,charitable,amosan tlapoali
1274,1274,C,charity,amosaneli
1275,1275,C,charter,tlatsontekoyan
1276,1276,C,charter boat,akali pepexokatiuitstli
1277,1277,C,chase,ixpeui
1278,1278,C,chase away,kotoka
1279,1279,C,cheap,amopatik
1280,1280,C,cheated,tlakeloli
1281,1281,C,cheek,kamatetl
1282,1282,C,"cheerful, happy",aauiani 
1283,1283,C,cheese,tlatetsausoli
1284,1284,C,"cheese , rennet",tlatetsautli
1285,1285,C,chemical,payelisyotl
1286,1286,C,cherry-tree,kapolin
1287,1287,C,chess,kuapatoli
1288,1288,C,chest,elpantli
1289,1289,C,chestnut,kakauakomitl
1290,1290,C,chicharo,exotl
1291,1291,C,chicharron,euatotopotl
1292,1292,C,chichon,cuachibolon
1293,1293,C,chicken,kuanakatl
1294,1294,C,chicken egg,totoltetl
1295,1295,C,chicken soup,kuanakuayotl
1296,1296,C,chickens,piotl
1297,1297,C,chicozapote,xikotsapotl
1298,1298,C,chief,tenkutli
1299,1299,C,chigoe,nexeriatekatl
1300,1300,C,chihuahua cheese,kokok tlatetsautli
1301,1301,C,chihuahua mix dog,tlalchichi
1302,1302,C,chilacayote,selikayotli
1303,1303,C,child,pilyotl
1304,1304,C,childhood,koneyotl
1305,1305,C,childishness,siuatoton
1306,1306,C,children,piltontli
1307,1307,C,chile morita,kapolchili
1308,1308,C,chili,chijla
1309,1309,C,chill,seseya
1310,1310,C,chillador,pipitski
1311,1311,C,chillon,tlatsistli
1312,1312,C,chilly,sesekmikini
1313,1313,C,chimp,kotsotl
1314,1314,C,chin,tenchali
1315,1315,C,china,xina
1316,1316,C,chinampa,achinamilpan
1317,1317,C,"chinese , china",xinatekatl
1318,1318,C,chinese hair,xinotsontli
1319,1319,C,chip away,uejkacholoa
1320,1320,C,chocarrero,nexoxcho
1321,1321,C,chocolate,xokoatl
1322,1322,C,chocolate powder,xokolapinoli
1323,1323,C,chocolatier,xokolatik
1324,1324,C,choir,kuikatlapechtli
1325,1325,C,cholera,kostalauak
1326,1326,C,chopped,tsopitik
1327,1327,C,"chopping, tell someone",teteki
1328,1328,C,christ,kixto
1329,1329,C,christening,tekuakilistli
1330,1330,C,christian,kixtiani
1331,1331,C,christianity,kixtianayotl
1332,1332,C,christmas,akaltikanemini
1333,1333,C,chrome,petlaktik
1334,1334,C,chuckle,ueuetska
1335,1335,C,cicada water,achichikilichtli
1336,1336,C,cigar,tlachinoli
1337,1337,C,cihuacoatl,siuakoatl
1338,1338,C,cihuametztli,siuametstli
1339,1339,C,cimarron,simatl
1340,1340,C,cincoate,sinkoatl
1341,1341,C,cinnamon,auiakpopotli
1342,1342,C,ciolin,violin
1343,1343,C,cipactonal,sipaktonal
1344,1344,C,circinsidar,xipinkuayoteki
1345,1345,C,circle,yauali
1346,1346,C,circular,yaualtik
1347,1347,C,circumcised,tlaxipinkuatekini
1348,1348,C,circumcision,xipinkuayotl
1349,1349,C,circumvent,kakayaua
1350,1350,C,circus,sirko
1351,1351,C,cirro-stratus,tonatiukali
1352,1352,C,cirujia,kalmekak
1353,1353,C,cisterns,atekochtlali
1354,1354,C,citlalcuicani,sitlalkuikani
1355,1355,C,citrus juice,ayoxokotl
1356,1356,C,citrus juicer,xokopatskaxitl
1357,1357,C,city,hueyialtepe
1358,1358,C,city ​​del carmen,akalan
1359,1359,C,city ​​gate,altepekixoayan
1360,1360,C,city ​​limits,altepekuxochtli
1361,1361,C,city of campeche,yaokaltenko
1362,1362,C,city of durango,okopetlan
1363,1363,C,civil registration,amatlakuiloloaltepeyokan
1364,1364,C,civilian,tlalpan
1365,1365,C,civilization,altepetlakayotl
1366,1366,C,claim,netlakuepilistli
1367,1367,C,clam,atexakatl
1368,1368,C,clarin,koyotototl
1369,1369,C,clarity,kakistikayotl
1370,1370,C,clasped,tlatlapili
1371,1371,C,classroom,nemachtilkali
1372,1372,C,clay,tlaltepalkatl
1373,1373,C,clean heart,yoloistak
1374,1374,C,clean the mouth,kamapopoa
1375,1375,C,clear,chipacti
1376,1376,C,clearance,tlaintli
1377,1377,C,clemency,teiknoittalistli
1378,1378,C,cliff,akueskomatl
1379,1379,C,climate,tlaliskayotl
1380,1380,C,climate study,yeyamatili
1381,1381,C,"clock , zodiac",tonalmachiotl
1382,1382,C,clog,kuaukaktli
1383,1383,C,close,asitlania
1384,1384,C,close the hand,mapiki
1385,1385,C,close wound,tetsoliui
1386,1386,C,closed,tlatsakuali
1387,1387,C,closed path,ojtlatsakutli
1388,1388,C,closed thing,tlatsakutli
1389,1389,C,closet,kuautilmakali
1390,1390,C,closing the mouth,kamapiki
1391,1391,C,cloth,tapauak
1392,1392,C,clothe,tapachkentia
1393,1393,C,clothes pin,totomoli
1394,1394,C,clothing,konetilmali
1395,1395,C,cloud,tlaixnamik
1396,1396,C,cloudy,tlilekmixtli
1397,1397,C,cloudy sky,tlatepantok
1398,1398,C,clover,xokoyoli
1399,1399,C,clucking,tetsatsi
1400,1400,C,clumsiness,aneualistli
1401,1401,C,clumsy,tsotsonak
1402,1402,C,clunker,teposmalakasoli
1403,1403,C,cluster,semocholi
1404,1404,C,coacalco,koakalko
1405,1405,C,coahuila,koauilan
1406,1406,C,coahuilense,koauilatl
1407,1407,C,coarse,ayokoski
1408,1408,C,coarse ground,atoktli
1409,1409,C,coast,anauatl
1410,1410,C,coat,netlakentilistli
1411,1411,C,coatepec,koatepek
1412,1412,C,coatlicue,koatlikue
1413,1413,C,coatzacoalcos,kuautsakualko
1414,1414,C,cob,elo
1415,1415,C,cob with leaves,tlajkoyautli
1416,1416,C,coca,xiuxitl
1417,1417,C,cochambre,pocheuitl
1418,1418,C,cochimetl,kochimetl
1419,1419,C,cochineal,nochistli
1420,1420,C,cock,cayo
1421,1421,C,cockroach,kalayotl
1422,1422,C,cocktail,kokteli
1423,1423,C,cocoa,cacahua
1424,1424,C,cocoa flour,kakauapinoli
1425,1425,C,coconut,kokotl
1426,1426,C,cocoon,ichotmaca
1427,1427,C,cocoyoc morelos,kokoyok
1428,1428,C,cocubinas,siuatlaixnamike
1429,1429,C,cocuyo,kaki
1430,1430,C,code,machionekakilistli
1431,1431,C,codex,tlajtoamatl
1432,1432,C,coffee,capej
1433,1433,C,coffee bean,kafekakauatl
1434,1434,C,coffin,mikpetlakali
1435,1435,C,co-formed,semati
1436,1436,C,coformidad,sematilistli
1437,1437,C,cofortable,akouetsiki
1438,1438,C,cohuixca warrior,kouixkatl
1439,1439,C,cold,istik
1440,1440,C,cold water,asesek
1441,1441,C,cold zone,seuayan
1442,1442,C,colgaje,piloli
1443,1443,C,colhua,komak
1444,1444,C,colima,kolmatl
1445,1445,C,collar,cosca
1446,1446,C,collect,cololohua
1447,1447,C,collected,pepenali
1448,1448,C,collection,tlaxitokilistli
1449,1449,C,collimated,kolman
1450,1450,C,coloche,kolotsinkastli
1451,1451,C,colon,kuitlaxkoltomaktli
1452,1452,C,color,tlapaloa
1453,1453,C,color blindness,ixtlaltemilistli:
1454,1454,C,color ink,tlapaltlili
